295.100 4.900 -13.75 18.552 3.495 23.361
295.100 5.000 -3.077 18.608 -2.253 19.004
295.100 5.100 4.164 14.362 -7.632 16.854
295.100 5.200 9.124 8.105 -11.952 17.277
295.100 5.300 10.01 -1.264 -13.996 17.504
295.100 5.400 4.01 -8.622 -13.003 16.198
295.100 5.500 -3.588 -9.778 -11.22 15.314
295.100 5.600 -7.468 -8.189 -8.889 14.207
295.100 5.700 -11.051 -5.943 -7.444 14.591
295.100 5.800 -11.572 -0.738 -6.725 13.41
295.100 5.900 -8.832 1.935 -6.734 11.281
295.100 6.000 -5.978 3.817 -7.27 10.192
295.100 6.100 -0.911 3.855 -6.838 7.964
295.100 6.200 3.179 -0.729 -6.596 7.394
295.100 6.300 1.667 -7.385 -6.423 9.932
295.100 6.400 -3.852 -12.637 -6.526 14.773
295.100 6.500 -12.982 -17.565 -7.455 23.103
295.100 6.600 -29.402 -18.407 -9.746 36.033
295.100 6.700 -41.262 -4.089 -10.51 42.792
295.100 6.800 -32.374 6.663 -5.585 33.611
295.100 6.900 -25.226 7.243 -0.453 26.44
295.100 7.000 -20.121 7.384 0.753 21.597
295.100 7.100 -18.079 5.671 0.84 19.055
295.100 7.200 -16.384 7.044 0.996 17.91
295.100 7.300 -13.169 6.962 0.804 14.95
295.100 7.400 -11.336 8.619 1.045 14.299
295.100 7.500 -5.91 10.484 0.899 12.077
295.100 7.600 -0.571 9.843 0.786 9.894
295.100 7.700 3.848 8.933 1.034 9.786
295.100 7.800 9.029 6.666 1.713 11.364
295.100 7.900 10.459 1.071 1.751 10.676
295.100 8.000 7.11 -1.189 0.617 7.254
295.100 8.100 5.383 -0.806 -0.632 5.494
295.100 8.200 5.408 -0.63 -1.946 5.793
295.100 8.300 6.35 -2.814 -3.905 7.977
295.100 8.400 3.384 -7.335 -6.49 10.365
295.100 8.500 -2.915 -9.478 -9.453 13.705
295.100 8.600 -8.816 -9.465 -8.336 15.408
295.100 8.700 -15.376 -8.656 -1.325 17.704
295.100 8.800 -21.507 -2.305 4.241 22.047
295.100 8.900 -20.599 4.815 3.586 21.473
295.100 9.000 -18.842 11.164 1.515 21.977
295.100 9.100 -8.038 20.207 3.126 21.978
295.100 9.200 10.411 18.826 7.81 22.889
295.100 9.300 19.216 6.564 9.503 22.427
295.100 9.400 15.401 0.006 5.887 16.499
295.100 9.500 13.155 -0.165 2.824 13.467
295.100 9.600 14.233 0.479 2.43 14.459
295.100 9.700 18.364 -2.962 2.521 18.785
295.100 9.800 13.111 -12.054 1.19 17.867
295.100 9.900 0.361 -13.328 -1.193 13.402
295.100 10.000 -7.231 -8.569 -1.931 11.391
295.100 10.100 -9.446 -5.622 0.224 11.008
295.100 10.200 -11.93 -3.51 2.322 12.662
295.100 10.300 -13.383 -1.144 2.499 13.673
295.100 10.400 -15.985 2.822 1.6 16.32
295.100 10.500 -12.004 10.385 0.343 15.883
295.100 10.600 -2.346 11.398 -0.953 11.681
295.100 10.700 4.186 7.408 -1.285 8.61
295.100 10.800 7.788 2.874 0.221 8.311
295.100 10.900 9.125 -3.881 2.78 10.31
295.100 11.000 2.863 -9.791 4.378 11.114
295.100 11.100 -5.593 -7.683 5.493 10.99
295.100 11.200 -8.469 -1.018 5.798 10.326
295.100 11.300 -6.816 3.216 4.995 9.053
295.100 11.400 -4.472 5.192 3.32 7.623
295.100 11.500 -1.709 5.389 0.837 5.722
295.100 11.600 0.117 3.485 -1.298 3.725
295.100 11.700 -0.397 0.899 -2.255 2.46
295.100 11.800 -2.8 0.022 -2.256 3.598
295.100 11.900 -3.453 1.449 -1.947 4.224
295.100 12.000 -2.347 1.944 -1.606 3.449
295.100 12.100 -1.425 2.709 -1.198 3.292
295.100 12.200 0.753 3.195 -0.787 3.381
295.100 12.300 2.613 1.962 -0.249 3.284
295.100 12.400 2.09 0.743 1.369 2.617
295.100 12.500 1.116 2.218 3.584 4.373
295.100 12.600 2.831 5.717 5.653 8.534
295.100 12.700 8.837 8.229 7.657 14.308
295.100 12.800 14.503 5.488 8.024 17.469
295.100 12.900 14.234 3.452 4.663 15.379
295.100 13.000 15.574 2.553 0.931 15.815
295.100 13.100 15.776 0.435 0.556 15.798
295.100 13.200 17.343 -0.79 1.655 17.447
295.100 13.300 15.57 -5.795 2.998 16.889
295.100 13.400 8.576 -5.999 4.852 11.544
295.100 13.500 5.084 -2.933 5.784 8.25
295.100 13.600 4.331 -0.246 5.464 6.987
295.100 13.700 5.477 0.455 4.793 7.302
295.100 13.800 5.048 -0.573 3.105 5.963
295.100 13.900 3.981 -0.413 0.985 4.128
295.100 14.000 3.907 -0.135 -0.419 3.936
295.100 14.100 4.623 -0.281 -1.226 4.794
295.100 14.200 5.275 -1.783 -1.386 5.742
295.100 14.300 4.372 -3.149 -0.284 5.399
295.100 14.400 3.523 -3.909 0.975 5.357
295.100 14.500 1.005 -4.877 1.958 5.356
295.100 14.600 -2.497 -3.649 2.423 5.048
295.100 14.700 -3.974 -0.875 1.873 4.486
295.100 14.800 -3.529 0.693 0.354 3.62
295.100 14.900 -3.043 1.455 -0.993 3.52
295.100 15.000 -1.771 1.746 -1.032 2.698
295.200 0.000 1.585 0.807 3.815 4.212
295.200 0.100 2.023 -0.025 5.027 5.424
295.200 0.200 1.903 -1.098 4 4.575
295.200 0.300 1.321 -1.873 1.821 2.95
295.200 0.400 0.062 -2.47 0.181 2.519
295.200 0.500 -1.904 -2.194 -0.875 3.084
295.200 0.600 -3.499 -0.786 -1.513 3.943
295.200 0.700 -4.566 0.576 -1.706 4.964
295.200 0.800 -5.643 2.86 -1.499 6.551
295.200 0.900 -3.519 5.864 0.207 6.865
295.200 1.000 -0.013 6.848 3.329 7.629
295.200 1.100 3.365 7.108 7.653 10.986
295.200 1.200 6.848 5.708 13.321 16.037
295.200 1.300 9.47 2.491 17.849 20.374
295.200 1.400 11.613 -1.395 18.739 22.119
295.200 1.500 12.044 -6.435 17.843 22.509
295.200 1.600 8.258 -11.267 14.037 19.823
295.200 1.700 2.2 -11.967 8.626 14.918
295.200 1.800 -2.314 -10.043 3.877 11.013
295.200 1.900 -5.834 -8.455 -0.382 10.29
295.200 2.000 -8.401 -5.361 -4.783 11.075
295.200 2.100 -6.366 -2.688 -10.08 12.235
295.200 2.200 -3.901 -3.066 -14.495 15.323
295.200 2.300 -5.648 -4.708 -13.822 15.657
295.200 2.400 -10.415 -4.121 -9.927 14.97
295.200 2.500 -12.244 -0.56 -7.292 14.266
295.200 2.600 -10.376 1.14 -6.846 12.486
295.200 2.700 -8.82 3.322 -6.518 11.466
295.200 2.800 -4.225 5.478 -3.993 7.999
295.200 2.900 0.905 3.847 -1.165 4.13
295.200 3.000 1.753 0.69 1.084 2.178
295.200 3.100 0.523 0.675 2.915 3.04
295.200 3.200 1.384 2.492 4.098 4.995
295.200 3.300 4.865 2.83 4.774 7.384
