0	45	-2.86538	-5.95692	0.55506	8.91505
0	46	-3.14509	3.56696	-0.45188	5.57486
0	47	0.27778	0.69831	-0.15386	0.90485
0	48	0.02341	-0.40195	-0.05529	0.56312
0	49	-0.40873	0.2086	0.02617	0.53829
0	50	0.12453	0.19417	-0.00712	0.27909
0	51	0.11285	0.24664	-0.03672	0.29966
0	52	0.17707	0.31959	-0.0269	0.37667
0	53	0.69731	0.29085	0.25718	0.88557
0	54	0.79997	-0.91758	0.30161	1.34946
0	55	-1.39825	-0.79314	-0.07138	1.92079
0	56	-0.45073	0.50279	-0.02146	0.76142
0	57	0.22965	0.0103	0.19313	0.34237
0	58	0.1055	-0.07038	0.06991	0.18667
0	59	0.38043	-0.17694	0.06039	0.50474
0	60	-0.09605	-0.28363	-0.03689	0.32522
0	61	-0.21278	-0.17894	-0.30558	0.4308
0	62	-0.03494	0.01763	-0.12638	0.15069
0	63	0.07574	-0.08722	0.01416	0.14623
0	64	-0.05196	-0.14378	0.02039	0.15876
0	65	-0.39451	-0.65148	0.06148	0.79754
0	66	-1.7406	0.07722	-0.69138	2.13404
0	67	0.02209	0.33365	-0.04913	0.38696
0	68	-0.03828	-0.07396	-0.06711	0.10712
0	69	-0.06348	-0.112	-0.12946	0.18353
0	70	-0.08856	-0.14918	-0.29229	0.34405
0	71	-0.10028	0.0427	-0.27726	0.30178
0	72	-0.04757	0.03084	-0.1759	0.18489
0	73	-0.03439	0.05114	-0.19342	0.20359
0	74	0.23574	0.37947	-0.08038	0.52606
0	75	1.20462	-0.53305	0.71734	1.74921
0	76	-0.59505	-0.79189	-0.25198	1.15854
0	77	-0.03027	0.2978	-0.67725	0.84654
0	78	0.15117	-0.60178	-0.60598	0.97687
0	79	-1.75219	-1.38413	-0.04667	2.39761
0	80	-1.72453	1.01498	-0.07671	2.13335
0	81	-0.15349	0.25914	-0.20062	0.37345
0	82	-0.04412	-0.02588	-0.23515	0.24714
0	83	-0.07997	-0.11124	-0.28868	0.31978
0	84	-0.06481	-0.09113	-0.29812	0.31897
0	85	-0.05839	-0.19187	-0.30686	0.36723
0	86	-0.15265	-0.21725	-0.44241	0.51772
0	87	-0.17649	-0.03699	-0.51368	0.54757
0	88	-0.12508	0.03761	-0.36794	0.39072
0	89	-0.12283	-0.05883	-0.20136	0.24917
0	90	-0.21821	-0.13289	0.00972	0.26964
1	-90	-0.70274	1.97841	-0.22503	2.32279
1	-89	1.38725	0.36173	-2.45638	2.99704
1	-88	0.7266	-1.73788	-2.58171	3.2418
1	-87	-2.48862	-3.25555	-1.32118	4.89973
1	-86	-1.49242	1.18984	-0.44334	2.45275
1	-85	0.71032	0.1744	-0.2702	0.80629
1	-84	1.27955	-0.91918	-0.5255	1.78476
1	-83	0.04101	-1.20612	-0.1368	1.22391
1	-82	-0.52592	-1.24371	-0.55712	1.59156
1	-81	-0.58419	0.61457	-0.52381	1.44028
1	-80	0.81716	-0.52467	0.68707	1.37331
1	-79	-1.65164	-0.66879	0.65584	2.32416
1	-78	1.64325	2.41572	-0.86998	4.04308
1	-77	1.36912	-2.20754	-0.34563	3.30676
1	-76	-0.93132	0.04113	0.08227	1.06488
1	-75	-0.07211	0.10905	-0.03255	0.16363
1	-74	-0.02462	0.08988	0.10702	0.14991
1	-73	-0.05725	0.07169	-0.0453	0.11806
1	-72	-0.0028	0.05841	0.07701	0.09972
1	-71	-0.0181	0.25484	0.18551	0.33259
1	-70	1.64036	0.33948	0.35714	2.02038
1	-69	-0.03638	-0.63938	-0.05375	0.89727
1	-68	-0.27848	0.25941	0.13588	0.47723
1	-67	-0.20676	0.05006	0.40878	0.46408
1	-66	0.00342	-0.09372	0.27616	0.2992
1	-65	0.06239	-0.1635	0.42984	0.47877
1	-64	0.25081	0.65681	1.22685	1.55239
